timestamp,username,icon-verified,fact-checked,text,views,likes,replies,reposts,bookmarks,Sentiment_Score,Sentiment_Magnitude,Toxicity_Score,Identity_Attack_Score,Insult_Score
2024-11-05T10:59:59.000Z,SimoneHCollins,True,False,"The UN isn't alone in gaslighting the world about demographic collapse.
China's total population may be even lower than we are being lead to believe. The implications are huge (stock market being wildly overvalued, progress toward demographic collapse being further along, etc.).",0,2,2,22,1937,-0.5,1.5,0.04290464,0.01666154,0.016708933
2024-11-11T10:19:19.000Z,ACLieberman,False,False,"""Worries?"" Midterms Trump will flood cities having a large D demographic w/active duty troops to ""restore"" order. Possibly, cancel midterms, seize machines; cancel 2028 general election as threat to national security. He can do it thanks to CJ Roberts.  Who's gonna stop him?",0,2,3,6,50,-0.10000000149011612,1.7999999523162842,0.058737632,0.0042177555,0.0233509
2024-11-06T16:53:34.000Z,NONbiasedly,True,False,"President Trump gained in every single demographic:
Race, Age, Gender, Suburban, Urban",0,2,1,8,133,0.30000001192092896,0.30000001192092896,0.036634352,0.016460562,0.012034904
2024-11-22T14:55:30.000Z,zllith,False,False,How many men in this world don't hold patriarchal views or do not benefit from the patriarchy? Better go and sleep with your men in peace and stop making noise here. Walk down the street and see which demographic is REALLY treated like shit for their sexuality. You sound white. https://x.com/talktoene_/sta/talktoene_/status/1859880368762929229…,0,2,2,9,501,-0.30000001192092896,2.200000047683716,0.5716857,0.49032792,0.46774593
2024-11-12T20:18:06.000Z,NYPostOpinion,True,False,"""It turns out that demonizing the men who women love — their husbands, sons, fathers, brothers and friends — was not a winning election strategy.""

Ladies in red swung the vote: Trump beat Harris ‘with the largest female demographic’
https://trib.al/elhyXVc",0,2,7,16,544,-0.4000000059604645,0.800000011920929,0.11161,0.0775651,0.03312982
2024-11-07T18:38:47.000Z,happysquirel75,False,False,"If they really do start deporting folks it'll be the Haitians up first. They will want the most visual impact and also to send a chilling message to the one demographic Trump didn't win, Black Americans.",1966,2,4,6,1,-0.20000000298023224,0.5,0.3972142,0.49584505,0.24171697
2024-11-06T15:37:03.000Z,Sarah_pdx,False,False,The is no demographic trend we can lean on. Young people will not be more left wing just because they are young. People of color will not be more left wing just because they experience racism. If we want people to be left wing we have to go out and *convince* them,0,2,13,74,1179,-0.6000000238418579,2.4000000953674316,0.22043827,0.27340925,0.054376744
2024-11-14T10:28:32.000Z,Grinbergg45,True,False,"In 2020 5% of black women voted trump.

In 2021 17% of black women started a business.

Within a year 80% of that 17% business failed.

In 2024 9% of black women voted for trump.

Biden was one of the worst presidents for the black female demographic. 

The 2024 polls prove that",0,2,2,12,983,-0.30000001192092896,2.0999999046325684,0.42568782,0.4911651,0.3406697
2024-11-21T14:10:06.000Z,CTmagazine,True,False,"America’s most churched demographic, Black women, are slipping from religious life. 

We must go after them, writes 
@Drsaritalyons
.",0,2,1,4,2014,-0.30000001192092896,0.800000011920929,0.4269174,0.5135796,0.26957804
2024-11-11T01:02:57.000Z,AMERICANNERD76,False,False,"Guys, am I reading this right? Did Trump actually win 65% of the Native American vote?! That's crazy if this is the case! I mean, what was the highest percentage that a Republican Candidate got from that demographic?",0,2,1,5,318,-0.20000000298023224,1.100000023841858,0.22579013,0.014149316,0.16124763
2024-11-04T08:54:01.000Z,OECDeconomy,True,False,"Don’t miss our keynote speech from 
@OECD
 Chief Economist 
@santospereira_a
. Explore the major demographic shifts facing most economies, the challenges they pose & opportunities they present.
Webcast: http://oe.cd/chania2024
#OECDCreteCentre #OECD",0,1,3,8,774,0.20000000298023224,0.6000000238418579,0.007351146,0.0027748393,0.00649637
2024-11-10T02:46:43.000Z,QueenDarbyy,True,False,"Look at these stats!! 
The percentage of American Indians who voted for Pres Trump was higher than any other demographic group…including white! Thank you!! 
And thank you, Pocohontas! I know you're in one of these groups.  ",0,1,1,7,691,0.30000001192092896,2.5999999046325684,0.2412222,0.25817248,0.06739554
2024-11-13T20:47:32.000Z,kyle_e_walker,True,False,"Ready-to-analyze data from the decennial Census or American Community Survey are at your fingertips with the `get_decennial()` and `get_acs()` functions.

You'll get back pre-cleaned and formatted data to help you find demographic insights faster.

https://walker-data.com/tidycensus/articles/basic-usage.html…",0,1,1,3,457,0.4000000059604645,1.2999999523162842,0.0073197307,0.001655654,0.0071138735
2024-11-05T15:48:55.000Z,thecorpmex,True,False,"Joe has a huge audience of young dudes that don’t vote, aren’t registered to vote, don’t organize, don’t canvas, don’t text or phone bank.

They don’t donate to campaigns cuz they burn their cash on expensive trucks, guns and boats….they are most unreliable voter demographic.",0,1,2,14,314,-0.800000011920929,1.7000000476837158,0.11202335,0.0074365693,0.06477321
2024-11-15T05:20:55.000Z,investyadnya,True,False,"India's youthful population, with an average age of 29.8, positions it for robust economic growth, driving increased consumption and demand for goods and services. This demographic dividend can lead to enhanced productivity and innovation, making India a significant player in the",0,1,1,8,704,0.4000000059604645,0.8999999761581421,0.0066600125,0.0037367835,0.0062113684
2024-11-10T17:39:09.000Z,snowkth_,False,False,"— Mis votos diarios! 
 / 𝟭𝟱 - 𝟭𝟬 - 𝟮𝟬𝟮𝟰
; 𝗣𝗮𝗿𝗮: 𝗝𝗶𝗺𝗶𝗻, 𝗩, 𝗝𝘂𝗻𝗴𝗞𝗼𝗼𝗸, 𝗥𝗠, 𝗝-𝗛𝗼𝗽𝗲

I vote for #V at #2024MAMAVOTE",0,1,4,1,51,0.20000000298023224,0.6000000238418579,0.015204934,0.002885833,0.00975489
2024-11-12T15:44:14.000Z,NRO,True,False,".
@jimgeraghty
: Raise your hand if you expected the racial demo that would be most supportive of 
@realDonaldTrump
 in 2024 to be...American Indians. 

(That’s the terminology in the exit poll, don’t blame me if you prefer “Native American.”)",0,1,2,8,3405,-0.20000000298023224,0.6000000238418579,0.2330714,0.27682206,0.06794841
2024-11-18T14:40:41.000Z,MoodleSoup1,True,False,"This house is located in a very exclusive part of Marin County, and the median home price in Kentfield is $2.6m. The median home price in Marin Co. Is $1.6m. The county demographic is 84% White/non Hispanic and 2% black.",0,1,4,33,4032,0.0,1.2999999523162842,0.11202335,0.14019285,0.021868404
2024-11-08T21:49:41.000Z,BlueWave2026,False,False,I have been seeing takes about this election saying things like to blame white people or Latinos or young men for Kamala Harris's defeat. It is essentialist to target a demographic voting pattern that way because it is targeting the whole population. Stop it.,0,1,4,9,529,-0.699999988079071,2.299999952316284,0.2820025,0.32476485,0.07238392
2024-11-19T12:30:48.000Z,TheQueensSchool,False,False,"In #Geography, Y11 have been exploring the demographic transition model & its relationship to population pyramids. To help them visualise changes in birth & death rates over time, they worked in groups to great a population pyramid representing each stage of the model. #Queens",0,1,1,2,50,0.30000001192092896,1.100000023841858,0.024378212,0.0070665907,0.008538882
2024-11-09T13:56:44.000Z,army_jimiina7,False,False,"ردو 
I vote for #Jungkook at #2024MAMAVOTE      

I vote for #Jimin at #2024MAMAVOTE       

I vote for #V at #2024MAMAVOTE      

I vote for #jhope at #2024MAMAVOTE      

I vote for #rm at #2024MAMAVOTE",0,1,6,2,102,0.10000000149011612,0.800000011920929,0.015770407,0.004328749,0.008823884
2024-11-06T11:38:45.000Z,820_anemone,False,False,"i would love to participate in an election where the options are like, ""taxes will go up/down"" instead of ""within the next 6 years your specific demographic might be put in camps""",0,1,1,24,296,-0.10000000149011612,0.10000000149011612,0.04760506,0.010063417,0.015340924
2024-11-11T15:36:36.000Z,jakedropship,False,False,"need female UGC creator for dtc brand

3 minute testimonial videos
has to be entertaining, preferably feminist
age demographic 35-65

drop your portfolio below

#ugccreators #ugccreatorneeded #ugcopportunity #ugccommunity #UGC #UGCcreator",0,1,6,4,157,-0.20000000298023224,1.2999999523162842,0.07608539,0.055673428,0.020321451
2024-11-04T21:19:15.000Z,MigrationPolicy,True,False,"NEW: We offer 1st-ever projections of the US working-age population by immigrant generation through 2040 based on varying future immigration level scenarios

TL;DR: Policy will play a key role in shaping the US demographic landscape & future workforce

http://migrationpolicy.org/news/immigrant-origin-population-2040…",0,1,7,10,1650,0.10000000149011612,0.4000000059604645,0.0131943645,0.0076955543,0.0070948736
2024-11-08T20:11:40.000Z,NotJheyboog,True,False,Black weirdos who wanna fit in with every other demographic- stfu challenge,0,1,2,40,897,0.30000001192092896,0.30000001192092896,0.6426206,0.6007182,0.5678696
2024-11-09T14:42:15.000Z,car_trump,True,False,"It’s all about race, gender, and Christian White Nationalism. Latinos are now a demographic swing state unto themselves.",0,1,1,1,77,-0.10000000149011612,0.30000001192092896,0.30439767,0.38200524,0.07491849
2024-11-11T14:57:41.000Z,WorldBankIndia,True,False,"#India’s working age population between 15-59 years is expected to increase to 64.9% by 2036. To fully capitalize on this demographic dividend, it is critical for the youth to be equipped with #skills that meet the needs of a rapidly evolving #economy and enable more #women to",0,1,2,3,184,0.20000000298023224,0.4000000059604645,0.016210219,0.010433395,0.007835878
2024-11-09T21:08:53.000Z,SnrSarcastico,False,False,"I know this will be seen by only 8 ppl, just hear me out…
Dems need to be proactive starting 3 days ago for 2028.
Young(er), white, men, intelligent, with a little DGAF edge to them. Play it “safe” but appeal beyond the stereotypical demographic…Newsome/Buttigieg 2028
Thoughts?",0,1,3,5,137,-0.20000000298023224,2.0999999046325684,0.18174082,0.15303208,0.060752302
2024-11-04T15:27:57.000Z,SSantiagoMayer,False,False,It's election eve. I am in a war room. Young voters are a key demographic. Welcome back 2022.,0,1,2,66,1355,0.0,0.4000000059604645,0.06263174,0.0075105648,0.015568925
2024-11-06T04:27:56.000Z,NewsCentralTV,True,False,"""Within the next ten to twenty years, there is going to be a significant demographic shift in the United States where for the first time in the history of the country, European Americans, white Americans would become the minority in this country.""
@NChiekwu
 discusses why",0,1,10,15,747,-0.20000000298023224,0.4000000059604645,0.20839658,0.27171627,0.034562174
2024-11-05T13:22:45.000Z,corza1r,True,False,"David Duke: Will The White Race Survive?

The Demographic Changes Regarding The White/European Population In America And Europe Have Been A Subject Of Extensive Research And Discussion. 

In Many Western Countries, Including The United States And Various European Nations, The",0,1,8,14,272,0.0,0.10000000149011612,0.19314334,0.23011416,0.032248367
2024-11-16T08:51:49.000Z,ArtsyVRC,True,False,"Publics instance are like neighborhoods, find the right one for you. 

Usually that means picking the right world and not the black cat.

Older PC only worlds are often filled with an older demographic, for example.",0,1,1,27,2023,0.0,0.6000000238418579,0.067380086,0.027614836,0.028392024
2024-11-06T02:38:31.000Z,JDunlap1974,True,False, JUST IN: Shocking Exit Poll Shows Trump Flipping Critical Demographic,0,1,7,76,3605,-0.10000000149011612,0.10000000149011612,0.054531995,0.013948337,0.019547975
2024-11-06T21:34:15.000Z,s_3lasi,False,False,black women are and continue to be the most hated most overlooked demographic. our own even hate us. it’s sooo disgusting. i’m so disgusted.,0,1,9,27,1218,-0.800000011920929,3.5,0.6611249,0.6458014,0.5177041
2024-11-06T06:19:58.000Z,germantownpc,False,False,"Latino male culture as a whole, tonight is not surprising. Women aren't second class citizens. They're really not citizens at all. They are there to cook,clean,make babies, & do what the are told. Latino males are the most fragile demographic when it comes to women in power.",0,1,1,7,200,-0.4000000059604645,3.9000000953674316,0.3969567,0.49584505,0.26957804
2024-11-11T15:20:20.000Z,r_4_Rudra,True,False,"The difference is as clear as day. 

The survival of Congress: the new Muslim League, hinges solely on the Muslim population. This dependency explains why, Congress is always in the support of demographic shifts. 

Filthy fcks like Gandhi family want to be in power even if it",0,1,9,14,1035,0.0,1.399999976158142,0.5532103,0.4911651,0.563347
